245 -1.623246 -0.028331 0.993281 -0.058559
246 -1.262525 -0.022035 0.995932 -0.035407
247 -0.901804 -0.015739 0.997923 -0.018058
248 -0.541082 -0.009444 0.999252 -0.006499
249 -0.180361 -0.003148 0.999917 -0.000722
250 0.180361 0.003148 0.999917 -0.000722
251 0.541082 0.009444 0.999252 -0.006499
252 0.901804 0.015739 0.997923 -0.018058
253 1.262525 0.022035 0.995932 -0.035407
254 1.623246 0.028331 0.993281 -0.058559
255 1.983968 0.034627 0.989973 -0.087532
256 2.344689 0.040923 0.986013 -0.122348
257 2.705411 0.047218 0.981405 -0.163033
258 3.066132 0.053514 0.976156 -0.209617
259 3.426854 0.059810 0.970271 -0.262138
260 3.787575 0.066106 0.963758 -0.320637
261 4.148297 0.072401 0.956626 -0.385158
262 4.509018 0.078697 0.948882 -0.455755
263 4.869739 0.084993 0.940537 -0.532483
264 5.230461 0.091289 0.931600 -0.615406
265 5.591182 0.097585 0.922084 -0.704593
266 5.951904 0.103880 0.911998 -0.800118
267 6.312625 0.110176 0.901357 -0.902065
268 6.673347 0.116472 0.890172 -1.010522
269 7.034068 0.122768 0.878457 -1.125586
270 7.394790 0.129063 0.866227 -1.247364
271 7.755511 0.135359 0.853496 -1.375967
272 8.116232 0.141655 0.840280 -1.511520
273 8.476954 0.147951 0.826594 -1.654155
274 8.837675 0.154247 0.812455 -1.804016
275 9.198397 0.160542 0.797879 -1.961259
276 9.559118 0.166838 0.782884 -2.126050
277 9.919840 0.173134 0.767488 -2.298572
278 10.280561 0.179430 0.751708 -2.479021
279 10.641283 0.185725 0.735563 -2.667608
280 11.002004 0.192021 0.719071 -2.864565
281 11.362725 0.198317 0.702252 -3.070139
282 11.723447 0.204613 0.685125 -3.284602
283 12.084168 0.210909 0.667710 -3.508247
284 12.444890 0.217204 0.650025 -3.741395
285 12.805611 0.223500 0.632092 -3.984393
286 13.166333 0.229796 0.613930 -4.237624
287 13.527054 0.236092 0.595559 -4.501503
288 13.887776 0.242387 0.577000 -4.776488
289 14.248497 0.248683 0.558272 -5.063080
290 14.609218 0.254979 0.539397 -5.361833
291 14.969940 0.261275 0.520394 -5.673358
292 15.330661 0.267571 0.501283 -5.998332
293 15.691383 0.273866 0.482086 -6.337509
294 16.052104 0.280162 0.462822 -6.691729
295 16.412826 0.286458 0.443510 -7.061932
296 16.773547 0.292754 0.424171 -7.449178
297 17.134269 0.299049 0.404825 -7.854661
298 17.494990 0.305345 0.385490 -8.279739
299 17.855711 0.311641 0.366186 -8.725960
300 18.216433 0.317937 0.346932 -9.195103
301 18.577154 0.324233 0.327747 -9.689223
302 18.937876 0.330528 0.308649 -10.210711
303 19.298597 0.336824 0.289655 -10.762374
304 19.659319 0.343120 0.270784 -11.347533
305 20.020040 0.349416 0.252053 -11.970161
306 20.380762 0.355711 0.233479 -12.635059
307 20.741483 0.362007 0.215077 -13.348108
308 21.102204 0.368303 0.196865 -14.116619
309 21.462926 0.374599 0.178858 -14.949834
310 21.823647 0.380895 0.161071 -15.859672
311 22.184369 0.387190 0.143518 -16.861879
312 22.545090 0.393486 0.126214 -17.977858
313 22.905812 0.399782 0.109172 -19.237756
314 23.266533 0.406078 0.092406 -20.685987
315 23.627255 0.412373 0.075928 -22.391951
316 23.987976 0.418669 0.059750 -24.473210
317 24.348697 0.424965 0.043884 -27.153870
318 24.709419 0.431261 0.028340 -30.951862
319 25.070140 0.437556 0.013130 -37.634767
320 25.430862 0.443852 0.001738 -50.000000
321 25.791583 0.450148 0.016253 -35.781086
322 26.152305 0.456444 0.030408 -30.340145
323 26.513026 0.462740 0.044194 -27.092659
324 26.873747 0.469035 0.057604 -24.790937
325 27.234469 0.475331 0.070630 -23.020160
326 27.595190 0.481627 0.083267 -21.590520
327 27.955912 0.487923 0.095509 -20.399156
328 28.316633 0.494218 0.107349 -19.384019
329 28.677355 0.500514 0.118785 -18.504786
330 29.038076 0.506810 0.129811 -17.733774
331 29.398798 0.513106 0.140424 -17.051152
332 29.759519 0.519402 0.150622 -16.442230
333 30.120240 0.525697 0.160402 -15.895826
334 30.480962 0.531993 0.169761 -15.403230
335 30.841683 0.538289 0.178700 -14.957530
336 31.202405 0.544585 0.187216 -14.553146
337 31.563126 0.550880 0.195310 -14.185515
338 31.923848 0.557176 0.202982 -13.850857
339 32.284569 0.563472 0.210232 -13.546007
340 32.645291 0.569768 0.217063 -13.268290
341 33.006012 0.576064 0.223475 -13.015426
342 33.366733 0.582359 0.229471 -12.785459
343 33.727455 0.588655 0.235053 -12.576699
344 34.088176 0.594951 0.240224 -12.387676
345 34.448898 0.601247 0.244988 -12.217105
346 34.809619 0.607542 0.249349 -12.063861
347 35.170341 0.613838 0.253310 -11.926951
348 35.531062 0.620134 0.256877 -11.805498
349 35.891784 0.626430 0.260054 -11.698723
350 36.252505 0.632726 0.262847 -11.605935
351 36.613226 0.639021 0.265261 -11.526519
352 36.973948 0.645317 0.267303 -11.459927
353 37.334669 0.651613 0.268978 -11.405667
354 37.695391 0.657909 0.270293 -11.363305
355 38.056112 0.664204 0.271255 -11.332451
356 38.416834 0.670500 0.271870 -11.312759
357 38.777555 0.676796 0.272147 -11.303920
358 39.138277 0.683092 0.272093 -11.305663
359 39.498998 0.689388 0.271714 -11.317749
360 39.859719 0.695683 0.271020 -11.339970
361 40.220441 0.701979 0.270018 -11.372143
362 40.581162 0.708275 0.268716 -11.414116
363 40.941884 0.714571 0.267123 -11.465760
364 41.302605 0.720866 0.265248 -11.526970
365 41.663327 0.727162 0.263098 -11.597665
366 42.024048 0.733458 0.260682 -11.677787
367 42.384770 0.739754 0.258009 -11.767300
368 42.745491 0.746050 0.255088 -11.866189
369 43.106212 0.752345 0.251928 -11.974461
370 43.466934 0.758641 0.248538 -12.092148
371 43.827655 0.764937 0.244926 -12.219302
372 44.188377 0.771233 0.241102 -12.355998
373 44.549098 0.777528 0.237074 -12.502337
374 44.909820 0.783824 0.232851 -12.658444
375 45.270541 0.790120 0.228442 -12.824471
376 45.631263 0.796416 0.223857 -13.000598
377 45.991984 0.802712 0.219103 -13.187034
378 46.352705 0.809007 0.214190 -13.384024
379 46.713427 0.815303 0.209126 -13.591844
380 47.074148 0.821599 0.203920 -13.810813
381 47.434870 0.827895 0.198580 -14.041289
382 47.795591 0.834190 0.193115 -14.283678
383 48.156313 0.840486 0.187533 -14.538441
384 48.517034 0.846782 0.181842 -14.806096
385 48.877756 0.853078 0.176051 -15.087225
386 49.238477 0.859374 0.170167 -15.382490
387 49.599198 0.865669 0.164198 -15.692636
388 49.959920 0.871965 0.158152 -16.018507
389 50.320641 0.878261 0.152036 -16.361063
390 50.681363 0.884557 0.145858 -16.721395
391 51.042084 0.890852 0.139625 -17.100752
392 51.402806 0.897148 0.133343 -17.500564
393 51.763527 0.903444 0.127021 -17.922483
394 52.124248 0.909740 0.120664 -18.368425
395 52.484970 0.916036 0.114280 -18.840624
396 52.845691 0.922331 0.107873 -19.341707
397 53.206413 0.928627 0.101452 -19.874784
398 53.567134 0.934923 0.095021 -20.443576
399 53.927856 0.941219 0.088587 -21.052578
400 54.288577 0.947514 0.082155 -21.707286
401 54.649299 0.953810 0.075731 -22.414516
402 55.010020 0.960106 0.069320 -23.182851
403 55.370741 0.966402 0.062927 -24.023316
404 55.731463 0.972698 0.056556 -24.950379
405 56.092184 0.978993 0.050214 -25.983557
406 56.452906 0.985289 0.043903 -27.150066
407 56.813627 0.991585 0.037629 -28.489468
408 57.174349 0.997881 0.031396 -30.062485
409 57.535070 1.004176 0.025208 -31.969400
410 57.895792 1.010472 0.019067 -34.394192
411 58.256513 1.016768 0.012979 -37.735028
412 58.617234 1.023064 0.006947 -43.164630
413 58.977956 1.029360 0.000973 -50.000000
414 59.338677 1.035655 0.004940 -46.126039
415 59.699399 1.041951 0.010787 -39.341792
416 60.060120 1.048247 0.016567 -35.614894
417 60.420842 1.054543 0.022278 -33.042592
418 60.781563 1.060838 0.027916 -31.083045
419 61.142285 1.067134 0.033479 -29.504535
420 61.503006 1.073430 0.038966 -28.186315
421 61.863727 1.079726 0.044374 -27.057401
422 62.224449 1.086022 0.049702 -26.072496
423 62.585170 1.092317 0.054948 -25.200917
424 62.945892 1.098613 0.060111 -24.420911
425 63.306613 1.104909 0.065189 -23.716488
426 63.667335 1.111205 0.070181 -23.075551
427 64.028056 1.117500 0.075087 -22.488722
428 64.388778 1.123796 0.079904 -21.948583
429 64.749499 1.130092 0.084633 -21.449164
430 65.110220 1.136388 0.089273 -20.985588
431 65.470942 1.142684 0.093823 -20.553816
432 65.831663 1.148979 0.098283 -20.150469
433 66.192385 1.155275 0.102652 -19.772685
434 66.553106 1.161571 0.106930 -19.418023
435 66.913828 1.167867 0.111117 -19.084381
436 67.274549 1.174162 0.115213 -18.769936
437 67.635271 1.180458 0.119219 -18.473097
438 67.995992 1.186754 0.123134 -18.192465
439 68.356713 1.193050 0.126958 -17.926805
440 68.717435 1.199345 0.130692 -17.675018
441 69.078156 1.205641 0.134336 -17.436125
442 69.438878 1.211937 0.137892 -17.209249
443 69.799599 1.218233 0.141358 -16.993597
444 70.160321 1.224529 0.144736 -16.788456
445 70.521042 1.230824 0.148027 -16.593177
446 70.881764 1.237120 0.151231 -16.407171
447 71.242485 1.243416 0.154349 -16.229898
448 71.603206 1.249712 0.157383 -16.060865
449 71.963928 1.256007 0.160332 -15.899620
450 72.324649 1.262303 0.163197 -15.745745
451 72.685371 1.268599 0.165981 -15.598856
452 73.046092 1.274895 0.168683 -15.458597
453 73.406814 1.281191 0.171304 -15.324637
454 73.767535 1.287486 0.173847 -15.196670
455 74.128257 1.293782 0.176311 -15.074410
456 74.488978 1.300078 0.178698 -14.957592
457 74.849699 1.306374 0.181010 -14.845968
458 75.210421 1.312669 0.183246 -14.739304
459 75.571142 1.318965 0.185409 -14.637383
460 75.931864 1.325261 0.187499 -14.540002
461 76.292585 1.331557 0.189519 -14.446968
462 76.653307 1.337853 0.191467 -14.358101
463 77.014028 1.344148 0.193347 -14.273232
464 77.374749 1.350444 0.195160 -14.192200
465 77.735471 1.356740 0.196905 -14.114856
466 78.096192 1.363036 0.198585 -14.041057
467 78.456914 1.369331 0.200201 -13.970669
468 78.817635 1.375627 0.201754 -13.903566
469 79.178357 1.381923 0.203244 -13.839628
470 79.539078 1.388219 0.204674 -13.778741
471 79.899800 1.394515 0.206044 -13.720799
472 80.260521 1.400810 0.207355 -13.665701
473 80.621242 1.407106 0.208609 -13.613352
474 80.981964 1.413402 0.209806 -13.563661
475 81.342685 1.419698 0.210947 -13.516542
476 81.703407 1.425993 0.212033 -13.471916
477 82.064128 1.432289 0.213066 -13.429706
